"Source Issue","Source URL","Target Issue","Target URL","Issue Type","Summary","Missing Parent","Status","Reason","Action Required"
"COMMS-1984","https://onemain.atlassian.net/browse/COMMS-1984",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Spike","Investigate Branch pages/ Contentful Integration","COMMS-1579","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-681","https://onemain.atlassian.net/browse/COMMS-681","COMMS1-255","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-255","Task","AUTO: Automation Scripts for COMMS-147","COMMS-326","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1606","https://onemain.atlassian.net/browse/COMMS-1606",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Create an Accessibility page using PL template on Contentful","COMMS-1569","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1858","https://onemain.atlassian.net/browse/COMMS-1858",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Spike","Investigate the workflow of the Placeable client gem","COMMS-1784","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1821","https://onemain.atlassian.net/browse/COMMS-1821",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for component & directive selectors","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1819","https://onemain.atlassian.net/browse/COMMS-1819",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Enable/disable Samesurf modal using Optimizely","COMMS-1778","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1818","https://onemain.atlassian.net/browse/COMMS-1818",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for push change detection","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1815","https://onemain.atlassian.net/browse/COMMS-1815",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for no explicit any","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1813","https://onemain.atlassian.net/browse/COMMS-1813",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for useless constructor","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1809","https://onemain.atlassian.net/browse/COMMS-1809",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for comma dangle","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1808","https://onemain.atlassian.net/browse/COMMS-1808",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for blank lines","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1796","https://onemain.atlassian.net/browse/COMMS-1796",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Add ESLint rules for unused imports and unused vars","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1792","https://onemain.atlassian.net/browse/COMMS-1792",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","DB setup and analysis","COMMS-1784","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1750","https://onemain.atlassian.net/browse/COMMS-1750",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Spike","Investigate Branch Hours issue on the branch pages","COMMS-1735","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1728","https://onemain.atlassian.net/browse/COMMS-1728",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Spike","Spike - Migration from Glia to Samesurf tool","COMMS-1778","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1679","https://onemain.atlassian.net/browse/COMMS-1679",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Connect the OMS domain to the new banner","COMMS-1575","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1677","https://onemain.atlassian.net/browse/COMMS-1677",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Enable location services and add cookies for Promotional Benefits website on the oneTrust Solution","COMMS-1575","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1667","https://onemain.atlassian.net/browse/COMMS-1667",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Enable location services and add cookies for Triton english website on oneTrust Solution","COMMS-1575","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1665","https://onemain.atlassian.net/browse/COMMS-1665",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Enable location services and add cookies for AHL english website on oneTrust Solution","COMMS-1575","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1663","https://onemain.atlassian.net/browse/COMMS-1663",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Task","Enable location services and add cookies for memberlife events website on oneTrust Solution","COMMS-1575","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2475","https://onemain.atlassian.net/browse/COMMS-2475","COMMS1-259","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-259","Story","Angular - Update to error handling for API calls to log error conditions using Sentry ","COMMS-2255","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2731","https://onemain.atlassian.net/browse/COMMS-2731","COMMS1-260","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-260","Story","Frontend | Remove hardcoded legal pages","COMMS-2255","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2688","https://onemain.atlassian.net/browse/COMMS-2688","COMMS1-261","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-261","Story","Contentful Apps | Add Text Replace functionality through content management api","COMMS-2683","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2691","https://onemain.atlassian.net/browse/COMMS-2691","COMMS1-303","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-303","Story","Insurance site - Update Ruby 3.2.2 and Rails 6.1.1 versions","COMMS-2211","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2668","https://onemain.atlassian.net/browse/COMMS-2668","COMMS1-321","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-321","Story","Public Web | Add U.S. State Privacy Notice legal page","COMMS-2255","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2669","https://onemain.atlassian.net/browse/COMMS-2669","COMMS1-322","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-322","Story","Imperva | Implement wildcard routing for /legal pages","COMMS-2255","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2685","https://onemain.atlassian.net/browse/COMMS-2685","COMMS1-324","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-324","Story","Contentful Apps | Initialize NX monorepo for react apps","COMMS-2683","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2684","https://onemain.atlassian.net/browse/COMMS-2684","COMMS1-325","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-325","Story","Contentful Apps | Add repo for contentful apps","COMMS-2683","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2686","https://onemain.atlassian.net/browse/COMMS-2686","COMMS1-328","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-328","Story","Contentful Apps | Initialzie React app for Text Replace app","COMMS-2683","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-3734","https://onemain.atlassian.net/browse/COMMS-3734",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Story","Chatmeter Branch Updates","COMMS-3243","Acceptance","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-3701","https://onemain.atlassian.net/browse/COMMS-3701","COMMS1-339","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-339","Story","Update the APR's on the PL Calculator - not yet WF approved","COMMS-2211","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2965","https://onemain.atlassian.net/browse/COMMS-2965","COMMS1-348","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-348","Bug","Legal Disclosure NY external links","COMMS-2255","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2682","https://onemain.atlassian.net/browse/COMMS-2682","COMMS1-349","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-349","Bug","Public Web | Guard against Contentful page metadata links","COMMS-2255","Backlog","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-1884","https://onemain.atlassian.net/browse/COMMS-1884","COMMS1-350","https://onemainfinancial-migrationsandbox.atlassian.net/browse/COMMS1-350","Bug","Manually update branch location address in production DB","COMMS-1579","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
"COMMS-2193","https://onemain.atlassian.net/browse/COMMS-2193",,"https://onemainfinancial-migrationsandbox.atlassian.net/browse/","Bug","Branch State | Open multiple branch list drawers","COMMS-1579","Done","Parent was resolved/excluded from migration (not in export)","Manually link to appropriate parent or mark as orphaned"
